timestamp,riskyForStable,deltaOut,tau,totalUnderlying,totalQuote,totalLiquidity,pool.id,pool.liquidity,pool.strike,pool.invariant,pool.sigma,pool.maturity,pool.initialQuote,pool.initialUnderlying,pool.initialLiquidity,pool.initialTau,pool.feesCollectedQuote,pool.feesCollectedUnderlying,pool.maturity_utc,pool.createdAtTimestamp_utc,pool.initialTau_utc,tau_yrs,pool.initialTau_years,swap_vol_cum,swap_count_cum,pool_name,spot_price,tvl,initial_tvl,total_fees_usdc,pool.duration_utc
2022-05-20 15:28:00,True,21038.344544,289934,712.52583072885,54228.867314,745.6960361635848,0x265c9ca350b70ed2ad705cb3011f6b26df075f36bc525cfc595cc6228916c605,0.35649247528437855,2450.0,-15,1.2,1653350400,258310.222731,599.9999999988457,735.1376907248332,558299,39.7,1.3179949568597007,2022-05-24 00:00:00,2022-05-18 00:00:00,2022-05-17 12:55:00,0.0091937468290208,0.017703545154743785,74711.586338,21,2022-05-18_2022-05-24_2450_1.2,2001.232371992363,1480158.6256493253,1459049.6459241079,2677.3141737903106,6
2022-05-20 17:20:00,True,17823.124262,283204,722.0250819074975,36436.186224,746.1146573484389,0x265c9ca350b70ed2ad705cb3011f6b26df075f36bc525cfc595cc6228916c605,0.35649247528437855,2450.0,-15,1.2,1653350400,258310.222731,599.9999999988457,735.1376907248332,558299,39.7,1.3179949568597007,2022-05-24 00:00:00,2022-05-18 00:00:00,2022-05-17 12:55:00,0.008980339928970066,0.017703545154743785,53673.241794,21,2022-05-18_2022-05-24_2450_1.2,1972.79104525875,1460840.8022633265,1441984.849883973,2639.82864858901,6
2022-05-21 02:08:00,True,6658.265401,251523,730.6327137376234,30040.515167,751.4918800847402,0x265c9ca350b70ed2ad705cb3011f6b26df075f36bc525cfc595cc6228916c605,0.35649247528437855,2450.0,-15,1.2,1653350400,258310.222731,599.9999999988457,735.1376907248332,558299,39.7,1.3179949568597007,2022-05-24 00:00:00,2022-05-18 00:00:00,2022-05-17 12:55:00,0.00797574200913242,0.017703545154743785,35850.117532,21,2022-05-18_2022-05-24_2450_1.2,1984.0417598182087,1479646.3303117477,1448735.2786196352,2654.6570336394443,6
2022-05-21 12:53:00,True,9043.339648,212798,737.6135335816113,21095.73304,753.9573896253788,0x265c9ca350b70ed2ad705cb3011f6b26df075f36bc525cfc595cc6228916c605,0.35649247528437855,2450.0,-15,1.2,1653350400,258310.222731,599.9999999988457,735.1376907248332,558299,39.7,1.3179949568597007,2022-05-24 00:00:00,2022-05-18 00:00:00,2022-05-17 12:55:00,0.006747780314561137,0.017703545154743785,29191.852131,21,2022-05-18_2022-05-24_2450_1.2,1997.873418729611,1494754.2050779224,1457034.2739664607,2672.8870903296765,6
2022-05-21 21:14:00,True,7836.545497,182778,742.1611202839414,13276.318931,754.5696620954759,0x265c9ca350b70ed2ad705cb3011f6b26df075f36bc525cfc595cc6228916c605,0.35649247528437855,2450.0,-15,1.2,1653350400,258310.222731,599.9999999988457,735.1376907248332,558299,39.7,1.3179949568597007,2022-05-24 00:00:00,2022-05-18 00:00:00,2022-05-17 12:55:00,0.005795852359208524,0.017703545154743785,20148.512483,21,2022-05-18_2022-05-24_2450_1.2,2007.7438944563253,1503345.7768839498,1462956.5594024777,2685.896327559292,6
2022-05-22 02:06:00,True,5685.154205,165228,745.0245479990826,7591.164726,754.5696620954759,0x265c9ca350b70ed2ad705cb3011f6b26df075f36bc525cfc595cc6228916c605,0.35649247528437855,2450.0,-15,1.2,1653350400,258310.222731,599.9999999988457,735.1376907248332,558299,39.7,1.3179949568597007,2022-05-24 00:00:00,2022-05-18 00:00:00,2022-05-17 12:55:00,0.005239345509893455,0.017703545154743785,12311.966986,21,2022-05-18_2022-05-24_2450_1.2,2009.7842451970373,1504929.7635796003,1464180.7698469027,2688.5854995457753,6
2022-05-22 04:49:00,True,3981.772804,155465,747.0344227506267,3609.391922,754.5696620954759,0x265c9ca350b70ed2ad705cb3011f6b26df075f36bc525cfc595cc6228916c605,0.35649247528437855,2450.0,-15,1.2,1653350400,258310.222731,599.9999999988457,735.1376907248332,558299,39.7,1.3179949568597007,2022-05-24 00:00:00,2022-05-18 00:00:00,2022-05-17 12:55:00,0.004929762810755961,0.017703545154743785,6626.8127810000005,21,2022-05-18_2022-05-24_2450_1.2,2006.6947406010393,1502679.4391036162,1462327.0670893074,2684.5135480690547,6
2022-05-22 16:50:00,True,2645.039977,112212,748.4728802141805,965.005092,754.7062072315366,0x265c9ca350b70ed2ad705cb3011f6b26df075f36bc525cfc595cc6228916c605,0.35649247528437855,2450.0,-15,1.2,1653350400,258310.222731,599.9999999988457,735.1376907248332,558299,39.7,1.3179949568597007,2022-05-24 00:00:00,2022-05-18 00:00:00,2022-05-17 12:55:00,0.003558219178082192,0.017703545154743785,2645.039977,21,2022-05-18_2022-05-24_2450_1.2,2058.398940453639,1541620.7886831525,1493349.5870008075,2752.6594227232476,6
2022-05-25 08:46:00,True,81.353935,486847,1.534508147175312,0.109415,1.7814738197774331,0x042dcbb643b7cdc554723dc06a0f202ab04ee17d591a50846a3dc17f11a55b83,0.12679562292132487,3500.0,-352,1.5,1653955200,173.725317,0.049997445807348134,0.12679562292132487,4032019,0.0,0.004747161884316103,2022-05-31 00:00:00,2022-04-14 00:00:00,2022-04-14 08:00:00,0.015437817097919838,0.1278544837645865,81.353935,3,2022-04-14_2022-05-31_3500_1.5,2809.2048895684084,4310.857205127445,314.17838622793386,13.335750376993575,47
2022-05-26 06:14:00,True,13215.905113,495967,115.2237466144015,61445.211567,149.25948896630513,0x60145eead2103e7fd5e93814f9fe3a961b63d375635ae66bf131ddfff2c519ee,1.6441807677407192,2100.0,-10,0.75,1654041600,206.68651,0.29999999862213583,0.41319932290175054,624874,67.45,0.43671119345380865,2022-06-01 00:00:00,2022-05-25 00:00:00,2022-05-24 18:25:00,0.015727010400811772,0.019814624556062914,88238.738123,14,2022-05-25_2022-06-01_2100_0.75,1949.182427812601,286037.3137345231,791.4412356580717,918.6797843092332,7
2022-05-26 08:42:00,True,32247.370346,487101,132.37658126386728,29197.841221,149.25948896630513,0x60145eead2103e7fd5e93814f9fe3a961b63d375635ae66bf131ddfff2c519ee,1.6441807677407192,2100.0,-10,0.75,1654041600,206.68651,0.29999999862213583,0.41319932290175054,624874,67.45,0.43671119345380865,2022-06-01 00:00:00,2022-05-25 00:00:00,2022-05-24 18:25:00,0.015445871385083713,0.019814624556062914,75022.83301,14,2022-05-25_2022-06-01_2100_0.75,1867.8612145626096,276458.92308017315,767.0448717951239,883.1659002177179,7
2022-05-26 08:47:00,True,3820.0,54805,9.971563376829888,3702.61274,12.136183456735749,0x36ff4c19dc8e1e0c9a94159e3be52ebb3be9f0d97540bde2ddc435091f0e06a3,0.06199034927045395,2000.0,-32,0.8,1653609600,283.104293,0.2999999990639801,0.45673036185643445,361041,0.0,0.03937798367599049,2022-05-27 00:00:00,2022-05-23 00:00:00,2022-05-22 19:43:00,0.0017378551496702182,0.01144853500761035,7474.255255,4,2022-05-23_2022-05-27_2000_0.8,1938.3840210484386,23031.331854518867,864.6194975001656,76.32965433864622,4
2022-05-26 08:54:00,True,1880.0,54336,10.971563376829888,1822.61274,12.136183456735749,0x36ff4c19dc8e1e0c9a94159e3be52ebb3be9f0d97540bde2ddc435091f0e06a3,0.06199034927045395,2000.0,-32,0.8,1653609600,283.104293,0.2999999990639801,0.45673036185643445,361041,0.0,0.03937798367599049,2022-05-27 00:00:00,2022-05-23 00:00:00,2022-05-22 19:43:00,0.0017229832572298325,0.01144853500761035,3654.255255,4,2022-05-23_2022-05-27_2000_0.8,1914.1310586624131,22823.622961673154,857.3436088070592,75.3746215817149,4
2022-05-26 09:14:00,True,930.0,53150,11.471563376829888,892.61274,12.136183456735749,0x36ff4c19dc8e1e0c9a94159e3be52ebb3be9f0d97540bde2ddc435091f0e06a3,0.06199034927045395,2000.0,-32,0.8,1653609600,283.104293,0.2999999990639801,0.45673036185643445,361041,0.0,0.03937798367599049,2022-05-27 00:00:00,2022-05-23 00:00:00,2022-05-22 19:43:00,0.0016853754439370879,0.01144853500761035,1774.255255,4,2022-05-23_2022-05-27_2000_0.8,1896.5738274806922,22649.279600781596,852.0764394689768,74.68325321884551,4
2022-05-26 13:09:00,True,1830.0,471043,133.44458796010056,27382.841221,149.3361690303251,0x60145eead2103e7fd5e93814f9fe3a961b63d375635ae66bf131ddfff2c519ee,1.6441807677407192,2100.0,-10,0.75,1654041600,206.68651,0.29999999862213583,0.41319932290175054,624874,67.45,0.43671119345380865,2022-06-01 00:00:00,2022-05-25 00:00:00,2022-05-24 18:25:00,0.014936675545408422,0.019814624556062914,42775.462664,14,2022-05-25_2022-06-01_2100_0.75,1865.524275403133,276326.95948173624,766.3437900505008,882.1453327283539,7
2022-05-26 13:16:00,True,3640.0,470615,135.44458796010056,23742.841221,149.3361690303251,0x60145eead2103e7fd5e93814f9fe3a961b63d375635ae66bf131ddfff2c519ee,1.6441807677407192,2100.0,-10,0.75,1654041600,206.68651,0.29999999862213583,0.41319932290175054,624874,67.45,0.43671119345380865,2022-06-01 00:00:00,2022-05-25 00:00:00,2022-05-24 18:25:00,0.01492310375443937,0.019814624556062914,40945.462664,14,2022-05-25_2022-06-01_2100_0.75,1852.5894763014362,274666.0594978665,762.4633503378142,876.4965611755666,7
2022-05-26 13:26:00,True,5420.0,470041,138.44458796010056,18322.841221,149.3361690303251,0x60145eead2103e7fd5e93814f9fe3a961b63d375635ae66bf131ddfff2c519ee,1.6441807677407192,2100.0,-10,0.75,1654041600,206.68651,0.29999999862213583,0.41319932290175054,624874,67.45,0.43671119345380865,2022-06-01 00:00:00,2022-05-25 00:00:00,2022-05-24 18:25:00,0.01490490233384069,0.019814624556062914,37305.462664,14,2022-05-25_2022-06-01_2100_0.75,1830.4917243921034,271744.5137688387,755.834024795462,866.8462255665956,7
2022-05-26 22:26:00,True,844.255255,5659,11.909361744428935,48.357485,12.136183456735749,0x36ff4c19dc8e1e0c9a94159e3be52ebb3be9f0d97540bde2ddc435091f0e06a3,0.06199034927045395,2000.0,-32,0.8,1653609600,283.104293,0.2999999990639801,0.45673036185643445,361041,0.0,0.03937798367599049,2022-05-27 00:00:00,2022-05-23 00:00:00,2022-05-22 19:43:00,0.0001794457128361238,0.01144853500761035,844.255255,4,2022-05-23_2022-05-27_2000_0.8,1955.7664342087241,23340.28743760357,869.834221431981,77.01413872032127,4
2022-05-27 05:49:00,True,5400.0,411081,142.4445879593097,13055.189054,150.4148400792452,0x60145eead2103e7fd5e93814f9fe3a961b63d375635ae66bf131ddfff2c519ee,1.6441807677407192,2100.0,-10,0.75,1654041600,206.68651,0.29999999862213583,0.41319932290175054,624874,67.45,0.43671119345380865,2022-06-01 00:00:00,2022-05-25 00:00:00,2022-05-24 18:25:00,0.01303529299847793,0.019814624556062914,31885.462664,14,2022-05-25_2022-06-01_2100_0.75,1821.841760985578,272566.6880246539,753.239035785423,863.0686897240003,7
2022-05-27 06:12:00,True,5280.0,409678,145.4445879593097,7775.189054,150.4148400792452,0x60145eead2103e7fd5e93814f9fe3a961b63d375635ae66bf131ddfff2c519ee,1.6441807677407192,2100.0,-10,0.75,1654041600,206.68651,0.29999999862213583,0.41319932290175054,624874,67.45,0.43671119345380865,2022-06-01 00:00:00,2022-05-25 00:00:00,2022-05-24 18:25:00,0.012990804160324708,0.019814624556062914,26485.462664,14,2022-05-25_2022-06-01_2100_0.75,1788.1481179813736,267851.655284016,743.1309429305869,848.3542986758275,7
2022-05-27 06:23:00,True,95.163581,4297035,0.06738082900771124,4.113779,0.06869043339999999,0x2e0d7f66651e6c88f8c718b9c49be06ee948d64424ae66bcc88672d14eb08c9d,0.25324340792244704,3000.0,12,0.2,1657929600,99.27736,0.033332662134759425,0.06869043339999999,4310340,0.0,0.000340481668729519,2022-07-16 00:00:00,2022-05-27 00:00:00,2022-05-27 02:41:00,0.13625808599695585,0.13667998477929985,95.163581,1,2022-05-27_2022-07-16_3000_0.2,2567.19055487857,177.09320680848424,184.84865540131295,0.8740813240717152,50
2022-05-27 09:57:00,True,331.258828,2383393,22.03261360250192,580.841876,22.084878808365143,0x7825a58f2a7a6c7472ba964a31f1a9678935c243cfed43747001e11132547c09,11.130536484814723,3200.0,21,0.65,1656028800,288.060629,0.08544866780533937,0.2,6748551,0.0,0.10734524193431404,2022-06-24 00:00:00,2022-04-07 00:00:00,2022-04-06 21:24:00,0.07557689624556063,0.21399514840182648,444.494155,13,2022-04-07_2022-06-24_3200_0.65,1901.1107302373882,42467.28001089064,450.5080082492208,204.07519128125287,78
2022-05-27 17:51:00,True,3796.601353,367763,147.66265797982604,3981.587701,150.4728765484682,0x60145eead2103e7fd5e93814f9fe3a961b63d375635ae66bf131ddfff2c519ee,1.6441807677407192,2100.0,-10,0.75,1654041600,206.68651,0.29999999862213583,0.41319932290175054,624874,67.45,0.43671119345380865,2022-06-01 00:00:00,2022-05-25 00:00:00,2022-05-24 18:25:00,0.011661688229325215,0.019814624556062914,21205.462664,14,2022-05-25_2022-06-01_2100_0.75,1768.3386779191485,265099.17709107295,737.1881109392141,839.7032944646015,7
2022-05-27 23:44:00,True,427.6715,1728984,1.2754175998774797,407.314229,1.597035745552719,0x7afc53a68292f9e31f2bbd36834fea341d50a791bd7fae73fe70b486dd098b2f,0.0,2500.0,-9,1.5,1655424000,507.897991,0.6365222756142837,0.9714312696404863,2293870,0.0,0.004289731845429992,2022-06-17 00:00:00,2022-05-21 00:00:00,2022-05-21 10:49:00,0.05482572298325723,0.07273814053779808,687.6714999999999,2,2022-05-21_2022-06-17_2500_1.5,1751.9824187477843,2641.8234405468406,1623.0738270175566,7.515534774335834,27
2022-05-29 09:48:00,True,2571.444204,223912,153.29284143599884,1523.28773,154.74884369589324,0x60145eead2103e7fd5e93814f9fe3a961b63d375635ae66bf131ddfff2c519ee,1.6441807677407192,2100.0,-10,0.75,1654041600,206.68651,0.29999999862213583,0.41319932290175054,624874,67.45,0.43671119345380865,2022-06-01 00:00:00,2022-05-25 00:00:00,2022-05-24 18:25:00,0.0071002029426686965,0.019814624556062914,17408.861311,14,2022-05-25_2022-06-01_2100_0.75,1806.665234448455,278472.1350422387,748.6860778451972,856.4409307074899,7
2022-05-30 06:23:00,False,1880.0,149797,152.47284126638718,3405.076408,154.93055319620075,0x60145eead2103e7fd5e93814f9fe3a961b63d375635ae66bf131ddfff2c519ee,1.6441807677407192,2100.0,-10,0.75,1654041600,206.68651,0.29999999862213583,0.41319932290175054,624874,67.45,0.43671119345380865,2022-06-01 00:00:00,2022-05-25 00:00:00,2022-05-24 18:25:00,0.004750031709791984,0.019814624556062914,14837.417107000001,14,2022-05-25_2022-06-01_2100_0.75,1876.8200627341182,289569.16391883005,769.7325262342323,887.0783294946689,7
2022-05-30 22:12:00,False,2915.0,92905,151.2428411900132,6326.10614,155.20490525249403,0x60145eead2103e7fd5e93814f9fe3a961b63d375635ae66bf131ddfff2c519ee,1.6441807677407192,2100.0,-10,0.75,1654041600,206.68651,0.29999999862213583,0.41319932290175054,624874,67.45,0.43671119345380865,2022-06-01 00:00:00,2022-05-25 00:00:00,2022-05-24 18:25:00,0.002945998224251649,0.019814624556062914,12957.417107000001,14,2022-05-25_2022-06-01_2100_0.75,1938.060054232119,299443.81513893674,788.1045235992522,913.8225192688618,7
2022-05-30 23:18:00,False,1950.0,88945,150.2428411900132,8276.10614,155.20490525249403,0x60145eead2103e7fd5e93814f9fe3a961b63d375635ae66bf131ddfff2c519ee,1.6441807677407192,2100.0,-10,0.75,1654041600,206.68651,0.29999999862213583,0.41319932290175054,624874,67.45,0.43671119345380865,2022-06-01 00:00:00,2022-05-25 00:00:00,2022-05-24 18:25:00,0.002820427447995941,0.019814624556062914,10042.417107000001,14,2022-05-25_2022-06-01_2100_0.75,1949.073778415048,301110.48829803104,791.4086408389555,918.6323359011599,7
2022-05-31 18:14:00,True,6886.051681,20787,153.70399818634422,1389.439611,155.19337476742098,0x60145eead2103e7fd5e93814f9fe3a961b63d375635ae66bf131ddfff2c519ee,1.6441807677407192,2100.0,-10,0.75,1654041600,206.68651,0.29999999862213583,0.41319932290175054,624874,67.45,0.43671119345380865,2022-06-01 00:00:00,2022-05-25 00:00:00,2022-05-24 18:25:00,0.0006591514459665144,0.019814624556062914,8092.417107,14,2022-05-25_2022-06-01_2100_0.75,2007.039160572761,309879.3831075975,808.7982554064009,943.9464671222607,7
2022-05-31 23:09:00,True,1206.365426,3077,154.46882674867376,184.610934,155.36502185563623,0x60145eead2103e7fd5e93814f9fe3a961b63d375635ae66bf131ddfff2c519ee,1.6441807677407192,2100.0,-10,0.75,1654041600,206.68651,0.29999999862213583,0.41319932290175054,624874,67.45,0.43671119345380865,2022-06-01 00:00:00,2022-05-25 00:00:00,2022-05-24 18:25:00,9.757102993404364e-05,0.019814624556062914,1206.365426,14,2022-05-25_2022-06-01_2100_0.75,2061.0103666156883,318546.46418197936,824.9896171449142,967.516296925409,7
2022-06-02 14:29:00,True,1789.607632,639062,3.616440805370523,1512.999936,4.519721095459008,0x0676315ae4f26ce75f7f642205d306e28195fa220a93a630d2f6d52f2c115797,0.11951842590618354,2000.0,-18,0.75,1654819200,249.316448,0.19999999993148007,0.3411973075575809,796491,375.0,0.44249219665525114,2022-06-10 00:00:00,2022-06-01 00:00:00,2022-05-31 18:45:00,0.020264523084728564,0.025256563926940638,117390.293532,11,2022-06-01_2022-06-10_2000_0.75,1817.6345283911903,8086.367613724307,612.8433535536939,1179.2890951842492,9
2022-06-03 12:30:00,True,10132.684777,559821,97.25338937946675,28176.150775,114.43837375620184,0x0676315ae4f26ce75f7f642205d306e28195fa220a93a630d2f6d52f2c115797,0.11951842590618354,2000.0,-18,0.75,1654819200,249.316448,0.19999999993148007,0.3411973075575809,796491,375.0,0.44249219665525114,2022-06-10 00:00:00,2022-06-01 00:00:00,2022-05-31 18:45:00,0.017751807458143073,0.025256563926940638,115600.6859,11,2022-06-01_2022-06-10_2000_0.75,1794.378747700328,202685.5658193399,608.1921974171149,1168.9985937014167,9
2022-06-04 02:25:00,True,2469.333403,1114478,12.683075115212988,6661.046748,16.8317500736289,0x73024e4b81cf1cfe292b663ff1236cd29d8fa9f209454c570dc6350f9db0fd57,0.0,2000.0,-28,0.8,1655424000,9130.380151,11.299739533027235,16.8317500736289,1251905,0.0,0.051862927878732416,2022-06-17 00:00:00,2022-06-03 00:00:00,2022-06-02 12:15:00,0.03533986555048199,0.03969764713343481,9061.957858000002,5,2022-06-03_2022-06-17_2000_0.8,1783.7689481400444,29284.722305444644,29286.50465208447,92.5114803097095,14
2022-06-04 03:50:00,True,5702.247479,504582,109.81664518421307,25177.638613,125.41968469406387,0x0676315ae4f26ce75f7f642205d306e28195fa220a93a630d2f6d52f2c115797,0.11951842590618354,2000.0,-18,0.75,1654819200,249.316448,0.19999999993148007,0.3411973075575809,796491,375.0,0.44249219665525114,2022-06-10 00:00:00,2022-06-01 00:00:00,2022-05-31 18:45:00,0.016000190258751903,0.025256563926940638,105468.001123,11,2022-06-01_2022-06-10_2000_0.75,1784.6830524085112,221165.5441456238,606.253058359416,1164.7083241936407,9
2022-06-06 01:54:00,False,4422.601181,425175,627.5749999988128,182114.734761,735.8989567934977,0xca537600e07ecf0684a4751a179c68f9babc0adf5928919143bf25cf35e90251,0.0,2000.0,99999999829,0.75,1654905600,177692.13358,629.9999999988128,735.8989567934977,606298,151.078036,0.0,2022-06-11 00:00:00,2022-06-04 00:00:00,2022-06-03 23:35:00,0.013482210806697108,0.019225583460172502,15107.803543,4,2022-06-04_2022-06-11_2000_0.75,1818.560491032143,1323397.834918338,1323385.242928091,151.078036,7
2022-06-06 01:57:00,False,4422.601181,424991,625.1529999988127,186537.335942,735.8989567934977,0xca537600e07ecf0684a4751a179c68f9babc0adf5928919143bf25cf35e90251,0.0,2000.0,99999999829,0.75,1654905600,177692.13358,629.9999999988128,735.8989567934977,606298,151.078036,0.0,2022-06-11 00:00:00,2022-06-04 00:00:00,2022-06-03 23:35:00,0.013476376204972095,0.019225583460172502,10685.202362,4,2022-06-04_2022-06-11_2000_0.75,1820.8474788686422,1324845.5998970063,1324826.0452650827,151.078036,7
2022-06-06 02:10:00,False,4422.601181,424176,622.7339999988127,190959.937123,735.8989567934977,0xca537600e07ecf0684a4751a179c68f9babc0adf5928919143bf25cf35e90251,0.0,2000.0,99999999829,0.75,1654905600,177692.13358,629.9999999988128,735.8989567934977,606298,151.078036,0.0,2022-06-11 00:00:00,2022-06-04 00:00:00,2022-06-03 23:35:00,0.013450532724505327,0.019225583460172502,6262.601181,4,2022-06-04_2022-06-11_2000_0.75,1823.2316448854788,1326348.2722669488,1326328.069855687,151.078036,7
2022-06-06 03:06:00,False,9000.0,334467,105.335793885416,34270.068429,125.88011382941832,0x0676315ae4f26ce75f7f642205d306e28195fa220a93a630d2f6d52f2c115797,0.11951842590618351,2000.0,-18,0.75,1654819200,249.316448,0.19999999993148007,0.3411973075575809,796491,375.0,0.44249219665525114,2022-06-10 00:00:00,2022-06-01 00:00:00,2022-05-31 18:45:00,0.01060587899543379,0.025256563926940638,99765.753644,11,2022-06-01_2022-06-10_2000_0.75,1848.4818611925587,228981.37276050952,619.0128201118539,1192.9387992364823,9
2022-06-06 05:06:00,False,1840.0,413640,621.7339999988127,192799.937123,735.8989567934977,0xca537600e07ecf0684a4751a179c68f9babc0adf5928919143bf25cf35e90251,0.0,2000.0,99999999829,0.75,1654905600,177692.13358,629.9999999988128,735.8989567934977,606298,151.078036,0.0,2022-06-11 00:00:00,2022-06-04 00:00:00,2022-06-03 23:35:00,0.013116438356164384,0.019225583460172502,1840.0,4,2022-06-04_2022-06-11_2000_0.75,1826.3230597178595,1328287.0783314551,1328275.661200083,151.078036,7
2022-06-06 11:06:00,False,13900.0,305644,97.927793885416,48170.068429,125.88011382941832,0x0676315ae4f26ce75f7f642205d306e28195fa220a93a630d2f6d52f2c115797,0.11951842590618351,2000.0,-18,0.75,1654819200,249.316448,0.19999999993148007,0.3411973075575809,796491,375.0,0.44249219665525114,2022-06-10 00:00:00,2022-06-01 00:00:00,2022-05-31 18:45:00,0.009691907661085743,0.025256563926940638,90765.753644,11,2022-06-01_2022-06-10_2000_0.75,1884.9797446316456,232761.97633947188,626.3123967971704,1209.0888278527113,9
2022-06-06 20:26:00,True,43820.0,358461,643.3999999986826,133793.955558,717.7249984370121,0xcef581886363fc001ec7296f669cab8e548826498785016735bc1f5ef2256119,0.0,2100.0,-1,0.75,1654905600,177613.955558,619.9999999986826,717.7249984370121,392795,138.0,1.0485721177558833,2022-06-11 00:00:00,2022-06-06 00:00:00,2022-06-06 10:53:00,0.011366723744292238,0.01245544774226281,205141.346908,9,2022-06-06_2022-06-11_2100_0.75,1892.4379790995563,1351388.5513081613,1350925.5025972317,2122.3576994660857,5
2022-06-07 00:58:00,True,69867.0,342092,681.3999999986826,63926.955558,717.7249984370121,0xcef581886363fc001ec7296f669cab8e548826498785016735bc1f5ef2256119,0.0,2100.0,-1,0.75,1654905600,177613.955558,619.9999999986826,717.7249984370121,392795,138.0,1.0485721177558833,2022-06-11 00:00:00,2022-06-06 00:00:00,2022-06-06 10:53:00,0.010847666159309995,0.01245544774226281,161321.346908,9,2022-06-06_2022-06-11_2100_0.75,1842.0165811578095,1319077.0539565044,1319664.2358734151,2069.4872274460963,5
2022-06-07 01:06:00,True,32602.0,341629,699.5999999986826,31324.955558,717.7249984370121,0xcef581886363fc001ec7296f669cab8e548826498785016735bc1f5ef2256119,0.0,2100.0,-1,0.75,1654905600,177613.955558,619.9999999986826,717.7249984370121,392795,138.0,1.0485721177558833,2022-06-11 00:00:00,2022-06-06 00:00:00,2022-06-06 10:53:00,0.010832984525621512,0.01245544774226281,91454.346908,9,2022-06-06_2022-06-11_2100_0.75,1797.2009302416143,1288646.7263526656,1291878.5323054332,2022.4947854562931,5
2022-06-07 01:11:00,True,39093.0,254947,119.427793885416,9077.068429,125.88011382941832,0x0676315ae4f26ce75f7f642205d306e28195fa220a93a630d2f6d52f2c115797,0.11951842590618354,2000.0,-18,0.75,1654819200,249.316448,0.19999999993148007,0.3411973075575809,796491,375.0,0.44249219665525114,2022-06-10 00:00:00,2022-06-01 00:00:00,2022-05-31 18:45:00,0.00808431633688483,0.025256563926940638,76865.753644,11,2022-06-01_2022-06-10_2000_0.75,1787.4098879190951,222543.4881121562,606.7984254613458,1165.9149276286366,9
2022-06-07 02:08:00,True,13686.0,337904,707.3999999986826,17638.955558,717.7249984370121,0xcef581886363fc001ec7296f669cab8e548826498785016735bc1f5ef2256119,0.0,2100.0,-1,0.75,1654905600,177613.955558,619.9999999986826,717.7249984370121,392795,138.0,1.0485721177558833,2022-06-11 00:00:00,2022-06-06 00:00:00,2022-06-06 10:53:00,0.010714865550481989,0.01245544774226281,58852.346908,9,2022-06-06_2022-06-11_2100_0.75,1766.796376628272,1267470.712382512,1273027.709065201,1990.6134182845283,5
2022-06-07 12:16:00,True,4344.647222,215032,122.63883324655156,4789.261626,126.66837255738656,0x0676315ae4f26ce75f7f642205d306e28195fa220a93a630d2f6d52f2c115797,0.11951842590618354,2000.0,-18,0.75,1654819200,249.316448,0.19999999993148007,0.3411973075575809,796491,375.0,0.44249219665525114,2022-06-10 00:00:00,2022-06-01 00:00:00,2022-05-31 18:45:00,0.006818619989852867,0.025256563926940638,37772.753644,11,2022-06-01_2022-06-10_2000_0.75,1779.547054399893,223030.8360849405,605.2258587580442,1162.4356851527905,9
2022-06-07 20:01:00,False,13800.0,273516,699.8199999986826,31438.955558,717.7249984370121,0xcef581886363fc001ec7296f669cab8e548826498785016735bc1f5ef2256119,0.0,2100.0,-1,0.75,1654905600,177613.955558,619.9999999986826,717.7249984370121,392795,138.0,1.0485721177558833,2022-06-11 00:00:00,2022-06-06 00:00:00,2022-06-06 10:53:00,0.008673135464231355,0.01245544774226281,45166.346908,9,2022-06-06_2022-06-11_2100_0.75,1826.746259904141,1309832.5231617093,1310196.6366961608,2053.4751943503243,5
2022-06-07 20:25:00,False,14600.0,185695,114.66883324655156,19389.261626,126.66837255738656,0x0676315ae4f26ce75f7f642205d306e28195fa220a93a630d2f6d52f2c115797,0.11951842590618351,2000.0,-18,0.75,1654819200,249.316448,0.19999999993148007,0.3411973075575809,796491,375.0,0.44249219665525114,2022-06-10 00:00:00,2022-06-01 00:00:00,2022-05-31 18:45:00,0.005888349822425165,0.025256563926940638,33428.106422,11,2022-06-01_2022-06-10_2000_0.75,1851.4584273967835,231693.83930008434,619.6081333524949,1194.2559065546795,9
2022-06-08 03:37:00,True,18980.0,246153,710.4199999986826,12458.955558,717.7249984370121,0xcef581886363fc001ec7296f669cab8e548826498785016735bc1f5ef2256119,0.0,2100.0,-1,0.75,1654905600,177613.955558,619.9999999986826,717.7249984370121,392795,138.0,1.0485721177558833,2022-06-11 00:00:00,2022-06-06 00:00:00,2022-06-06 10:53:00,0.007805460426179604,0.01245544774226281,31366.346908,9,2022-06-06_2022-06-11_2100_0.75,1796.8482081648067,1288975.8596000746,1291659.844617813,2022.1249309212355,5
2022-06-08 03:51:00,True,15169.0,158956,123.06883324655156,4220.261626,126.66837255738656,0x0676315ae4f26ce75f7f642205d306e28195fa220a93a630d2f6d52f2c115797,0.11951842590618354,2000.0,-18,0.75,1654819200,249.316448,0.19999999993148007,0.3411973075575809,796491,375.0,0.44249219665525114,2022-06-10 00:00:00,2022-06-01 00:00:00,2022-05-31 18:45:00,0.005040461694571284,0.025256563926940638,18828.106422,11,2022-06-01_2022-06-10_2000_0.75,1804.5582519106733,226305.14021408325,610.2280982584865,1173.5029448803139,9
